inning_id,runs,wickets,overs,final_score,checkpoint
11146-2,174,3,18,189,19
11147-1,206,2,18,233,19
11147-2,110,8,18,120,19
11148-1,144,4,18,182,19
11148-2,156,6,18,174,19
11149-1,157,6,18,175,19
11149-2,159,7,18,163,19
11150-1,137,4,18,164,19
11150-2,160,2,18,174,19
11151-1,127,5,18,176,19
11151-2,129,7,18,147,19
11152-1,109,6,18,134,19
11152-2,131,5,18,142,19
11153-1,183,2,18,210,19
11153-2,189,5,18,219,19
112-1,163,3,18,174,19
112-2,152,6,18,175,19
113-1,118,5,18,145,19
113-2,114,5,18,146,19
11309-1,131,3,18,165,19
11309-2,124,3,18,142,19
11310-1,101,7,18,142,19
11311-1,142,7,18,154,19
11311-2,157,5,18,164,19
11312-1,125,3,18,150,19
11313-1,132,3,18,158,19
11313-2,136,3,18,152,19
11314-1,93,9,18,114,19
11315-1,165,4,18,204,19
11315-2,177,6,18,210,19
11316-1,132,6,18,158,19
11316-2,128,5,18,164,19
11317-1,165,5,18,183,19
11317-2,170,3,18,183,19
11318-1,160,3,18,191,19
11318-2,177,5,18,192,19
11319-1,151,4,18,180,19
11319-2,155,2,18,175,19
11320-1,161,6,18,170,19
11320-2,140,5,18,164,19
11321-1,140,6,18,164,19
11321-2,115,8,18,121,19
11322-1,158,4,18,179,19
11322-2,156,5,18,179,19
11323-1,168,3,18,190,19
11323-2,156,5,18,180,19
11324-1,125,5,18,139,19
11325-1,137,4,18,174,19
11325-2,112,8,18,136,19
11326-1,184,3,18,219,19
11326-2,186,4,18,219,19
11327-1,141,4,18,171,19
11327-2,159,4,18,168,19
11328-1,141,6,18,168,19
11328-2,165,3,18,177,19
11329-1,139,6,18,164,19
11330-1,144,5,18,165,19
11330-2,137,6,18,172,19
11331-1,179,4,18,196,19
11331-2,176,4,18,194,19
11332-1,164,2,18,179,19
11332-2,171,3,18,185,19
11333-1,162,4,18,213,19
11333-2,178,3,18,190,19
11334-1,151,6,18,185,19
11334-2,163,6,18,182,19
11335-1,132,4,18,159,19
11336-1,141,6,18,169,19
11336-2,157,3,18,167,19
11337-1,153,5,18,193,19
11337-2,162,5,18,176,19
11338-1,201,2,18,241,19
11338-2,191,6,18,204,19
11339-1,212,3,18,232,19
11339-2,163,5,18,174,19
11341-1,144,3,18,186,19
11342-1,155,4,18,170,19
11342-2,137,5,18,165,19
11343-1,153,5,18,186,19
11344-1,105,8,18,124,19
11345-1,145,7,18,179,19
11345-2,172,4,18,187,19
11346-1,156,2,18,172,19
11347-1,130,5,18,143,19
114-1,127,3,18,147,19
114-2,131,3,18,148,19
11412-1,110,4,18,136,19
11412-2,134,4,18,140,19
11413-1,143,4,18,171,19
11413-2,154,4,18,170,19
11414-1,127,7,18,155,19
11414-2,151,3,18,162,19
11415-1,139,5,18,152,19
11415-2,137,4,18,157,19
115-1,172,7,18,192,19
116-1,84,7,18,112,19
117-1,139,4,18,163,19
117-2,146,7,18,164,19
118-1,148,4,18,165,19
118-2,135,6,18,146,19
119-1,106,6,18,133,19
12-1,127,4,18,142,19
12-2,133,6,18,145,19
121-1,93,8,18,101,19
122-1,158,3,18,179,19
123-1,134,6,18,158,19
124-1,170,4,18,184,19
124-2,140,7,18,160,19
125-1,161,4,18,189,19
125-2,166,5,18,180,19
126-1,125,6,18,150,19
126-2,135,5,18,150,19
127-1,145,6,18,168,19
127-2,158,2,18,173,19
128-1,157,6,18,168,19
128-2,143,5,18,156,19
129-1,126,4,18,149,19
129-2,135,4,18,150,19
13-1,155,5,18,171,19
130-1,123,4,18,139,19
130-2,102,6,18,112,19
131-1,153,5,18,165,19
131-2,150,4,18,169,19
132-1,169,5,18,187,19
133-1,133,5,18,143,19
133-2,141,5,18,147,19
134-1,121,6,18,139,19
134-2,126,4,18,143,19
135-1,102,7,18,119,19
135-2,101,5,18,116,19
136-1,139,6,18,148,19
136-2,132,4,18,150,19
137-1,144,4,18,164,19
137-2,117,7,18,126,19
138-1,122,5,18,148,19
138-2,126,4,18,139,19
139-1,133,7,18,145,19
139-2,129,4,18,137,19
14-1,154,4,18,172,19
14-2,132,6,18,155,19
140-1,127,4,18,141,19
140-2,131,7,18,142,19
141-1,148,7,18,163,19
141-2,133,7,18,145,19
142-1,122,3,18,153,19
142-2,136,4,18,154,19
143-1,115,4,18,149,19
143-2,149,1,18,150,19
144-1,153,3,18,178,19
145-1,179,3,18,211,19
145-2,127,7,18,133,19
146-1,139,2,18,154,19
146-2,144,1,18,157,19
147-1,123,5,18,145,19
147-2,112,8,18,126,19
148-1,93,8,18,105,19
15-1,153,6,18,188,19
15-2,130,6,18,137,19
150-1,105,6,18,116,19
150-2,107,3,18,118,19
151-1,152,4,18,168,19
151-2,150,7,18,169,19
152-1,120,7,18,140,19
152-2,138,3,18,141,19
153-1,134,2,18,157,19
153-2,118,7,18,141,19
154-1,107,7,18,123,19
155-1,147,5,18,166,19
155-2,105,9,18,113,19
156-1,137,4,18,173,19
156-2,153,4,18,176,19
157-1,113,9,18,119,19
158-1,140,6,18,173,19
158-2,152,6,18,161,19
159-1,118,6,18,129,19
159-2,113,7,18,132,19
16-1,154,4,18,176,19
16-2,160,3,18,177,19
160-1,138,3,18,145,19
160-2,132,6,18,143,19
161-1,111,7,18,120,19
161-2,106,4,18,123,19
162-1,131,3,18,147,19
162-2,138,3,18,151,19
163-1,118,3,18,160,19
163-2,134,4,18,166,19
164-1,122,6,18,134,19
164-2,110,5,18,133,19
165-1,115,3,18,150,19
165-2,119,9,18,136,19
166-1,162,3,18,188,19
166-2,164,3,18,189,19
167-1,115,7,18,134,19
167-2,126,3,18,135,19
168-1,95,8,18,101,19
168-2,91,6,18,102,19
169-1,109,8,18,116,19
169-2,77,7,18,92,19
17-1,132,7,18,161,19
17-2,125,7,18,134,19
170-1,144,5,18,165,19
171-1,139,4,18,170,19
171-2,138,5,18,158,19
172-1,136,4,18,153,19
173-1,130,4,18,146,19
173-2,135,4,18,149,19
174-1,125,5,18,143,19
174-2,117,8,18,137,19
175-1,137,4,18,161,19
175-2,141,6,18,150,19
176-1,191,5,18,212,19
176-2,194,5,18,208,19
177-1,126,8,18,142,19
177-2,126,4,18,146,19
178-1,112,7,18,135,19
178-2,133,2,18,136,19
179-1,160,3,18,190,19
179-2,137,8,18,159,19
18-1,152,5,18,168,19
18-2,153,5,18,169,19
180-1,121,6,18,141,19
181-1,172,2,18,203,19
181-2,193,2,18,204,19
182-1,131,3,18,164,19
182-2,103,9,18,109,19
183-1,198,4,18,218,19
184-1,88,7,18,92,19
185-1,159,5,18,185,19
185-2,170,5,18,190,19
186-1,157,6,18,170,19
186-2,138,7,18,164,19
187-1,145,6,18,168,19
187-2,127,3,18,134,19
188-1,127,8,18,151,19
188-2,142,3,18,155,19
189-1,156,4,18,171,19
189-2,152,5,18,161,19
19-1,134,4,18,159,19
19-2,144,7,18,154,19
190-1,122,5,18,136,19
190-2,124,5,18,136,19
191-1,139,1,18,155,19
191-2,152,3,18,156,19
192-1,130,5,18,171,19
192-2,117,6,18,135,19
193-1,160,3,18,183,19
193-2,141,8,18,152,19
194-1,161,2,18,180,19
194-2,168,4,18,181,19
195-1,128,7,18,148,19
196-1,153,4,18,183,19
196-2,128,5,18,144,19
197-1,153,4,18,183,19
197-2,142,8,18,166,19
198-1,160,4,18,177,19
198-2,151,4,18,160,19
199-1,133,7,18,172,19
2-1,145,6,18,184,19
2-2,165,3,18,187,19
20-1,178,2,18,213,19
20-2,167,6,18,192,19
200-1,149,3,18,177,19
200-2,125,6,18,137,19
201-1,139,8,18,163,19
201-2,145,5,18,164,19
202-1,132,4,18,161,19
202-2,146,4,18,162,19
203-1,168,5,18,188,19
204-1,159,4,18,181,19
204-2,142,4,18,157,19
205-1,152,4,18,181,19
205-2,170,4,18,184,19
206-1,226,2,18,246,19
206-2,208,4,18,223,19
207-1,144,4,18,178,19
207-2,113,9,18,115,19
208-1,178,2,18,200,19
208-2,196,2,18,204,19
209-1,154,5,18,184,19
209-2,137,6,18,147,19
21-1,170,2,18,191,19
21-2,158,4,18,176,19
210-1,140,8,18,159,19
210-2,141,7,18,157,19
211-1,141,4,18,165,19
211-2,128,8,18,141,19
212-1,141,5,18,153,19
213-1,154,3,18,181,19
213-2,151,7,18,167,19
214-1,154,4,18,184,19
214-2,166,3,18,186,19
215-1,135,6,18,154,19
215-2,140,3,18,158,19
216-1,125,6,18,138,19
216-2,126,4,18,139,19
217-1,140,6,18,160,19
218-1,103,8,18,111,19
218-2,111,3,18,112,19
219-1,143,5,18,174,19
219-2,117,7,18,137,19
22-1,170,4,18,198,19
220-1,133,5,18,151,19
220-2,134,6,18,138,19
221-1,147,4,18,183,19
221-2,125,7,18,144,19
222-1,122,6,18,139,19
223-1,106,6,18,130,19
224-1,89,8,18,112,19
224-2,109,4,18,113,19
225-1,142,2,18,174,19
225-2,156,5,18,178,19
226-1,171,4,18,191,19
226-2,119,7,18,134,19
227-1,117,7,18,132,19
228-1,157,3,18,192,19
228-2,164,4,18,195,19
229-1,128,7,18,145,19
229-2,119,7,18,134,19
23-1,168,2,18,187,19
23-2,183,6,18,188,19
230-1,117,6,18,133,19
231-1,151,5,18,184,19
231-2,134,8,18,149,19
232-1,116,5,18,142,19
232-2,103,8,18,104,19
233-1,82,8,18,82,19
234-1,146,4,18,168,19
234-2,136,6,18,146,19
235-1,132,3,18,153,19
235-2,128,5,18,151,19
236-1,116,6,18,137,19
236-2,123,2,18,141,19
237-1,147,4,18,161,19
237-2,149,4,18,162,19
239-1,87,7,18,112,19
24-1,123,6,18,142,19
24-2,113,6,18,128,19
240-1,148,3,18,163,19
240-2,135,7,18,154,19
241-1,123,5,18,151,19
241-2,141,4,18,152,19
242-1,116,4,18,140,19
242-2,138,1,18,143,19
243-1,171,3,18,188,19
243-2,176,4,18,193,19
244-1,120,7,18,148,19
244-2,135,6,18,151,19
245-1,156,3,18,175,19
245-2,132,8,18,142,19
246-1,136,4,18,159,19
246-2,157,1,18,160,19
247-1,157,1,18,182,19
247-2,164,2,18,184,19
248-1,168,3,18,183,19
248-2,143,6,18,162,19
249-1,144,6,18,165,19
25-1,146,3,18,176,19
25-2,147,4,18,179,19
250-1,151,5,18,187,19
250-2,167,5,18,190,19
253-1,153,3,18,168,19
253-2,131,6,18,152,19
254-2,108,3,18,124,19
255-1,119,6,18,132,19
255-2,107,8,18,126,19
256-1,183,4,18,195,19
256-2,130,6,18,147,19
257-1,143,3,18,164,19
257-2,137,8,18,156,19
258-1,154,3,18,171,19
258-2,171,1,18,175,19
259-1,197,4,18,231,19
259-2,188,5,18,202,19
26-1,158,5,18,188,19
26-2,148,7,18,162,19
260-1,132,4,18,172,19
260-2,123,7,18,135,19
261-1,99,8,18,109,19
262-1,126,5,18,142,19
262-2,106,5,18,117,19
263-1,140,4,18,160,19
263-2,149,7,18,161,19
264-1,123,5,18,141,19
264-2,134,2,18,145,19
265-1,115,5,18,129,19
266-1,128,5,18,148,19
266-2,123,6,18,131,19
267-1,83,7,18,94,19
267-2,94,3,18,95,19
268-1,165,3,18,181,19
268-2,136,4,18,155,19
269-1,138,5,18,157,19
269-2,118,7,18,119,19
27-1,126,9,18,131,19
270-1,103,5,18,119,19
271-1,121,4,18,143,19
271-2,125,4,18,144,19
272-1,136,3,18,165,19
272-2,137,4,18,146,19
273-1,144,4,18,159,19
273-2,126,6,18,136,19
274-1,126,5,18,140,19
275-1,148,3,18,169,19
275-2,131,6,18,149,19
276-1,136,4,18,147,19
276-2,142,1,18,149,19
277-1,125,6,18,160,19
277-2,118,4,18,139,19
278-1,125,4,18,156,19
278-2,126,3,18,139,19
279-1,160,4,18,175,19
279-2,168,6,18,179,19
28-1,142,5,18,160,19
28-2,137,5,18,157,19
280-1,186,5,18,205,19
280-2,104,7,18,120,19
281-1,98,3,18,114,19
282-1,163,3,18,178,19
282-2,129,8,18,146,19
283-1,112,6,18,125,19
284-1,110,6,18,119,19
285-1,175,2,18,196,19
285-2,130,6,18,133,19
286-1,119,4,18,136,19
286-2,136,4,18,137,19
287-1,148,5,18,163,19
288-1,130,5,18,146,19
289-1,139,3,18,176,19
289-2,133,5,18,158,19
29-1,152,4,18,182,19
29-2,180,3,18,184,19
290-1,164,3,18,178,19
290-2,169,4,18,181,19
292-1,104,5,18,135,19
292-2,94,6,18,125,19
293-1,148,4,18,170,19
293-2,125,7,18,141,19
294-1,92,9,18,97,19
295-1,112,7,18,136,19
295-2,126,4,18,138,19
296-1,209,1,18,232,19
297-1,127,5,18,152,19
297-2,115,4,18,141,19
298-1,104,5,18,118,19
299-1,118,4,18,133,19
3-1,153,3,18,183,19
30-1,120,8,18,134,19
300-1,181,2,18,198,19
300-2,104,9,18,116,19
302-1,102,7,18,128,19
303-1,156,5,18,175,19
303-2,146,5,18,178,19
304-1,148,4,18,175,19
304-2,143,4,18,177,19
305-1,125,6,18,147,19
305-2,133,6,18,148,19
306-1,165,4,18,185,19
306-2,124,8,18,142,19
307-1,188,1,18,205,19
307-2,127,7,18,147,19
308-1,104,9,18,112,19
31-1,149,5,18,160,19
310-1,116,7,18,129,19
310-2,91,7,18,101,19
311-1,165,3,18,191,19
311-2,142,7,18,160,19
312-1,129,6,18,157,19
312-2,123,6,18,137,19
313-1,153,6,18,193,19
314-1,141,4,18,164,19
314-2,131,7,18,142,19
315-1,131,4,18,166,19
315-2,122,7,18,144,19
316-1,123,5,18,138,19
316-2,116,4,18,142,19
317-1,150,6,18,165,19
317-2,106,8,18,123,19
318-1,94,6,18,110,19
319-1,175,5,18,197,19
319-2,165,9,18,170,19
32-1,176,3,18,207,19
32-2,167,7,18,181,19
320-1,190,3,18,205,19
320-2,163,4,18,208,19
321-1,112,9,18,115,19
322-1,113,4,18,131,19
322-2,117,4,18,137,19
323-1,135,7,18,157,19
323-2,150,5,18,162,19
324-1,140,3,18,155,19
324-2,134,3,18,156,19
325-1,104,8,18,134,19
325-2,122,6,18,132,19
326-1,175,1,18,195,19
326-2,121,9,18,136,19
327-1,89,9,18,92,19
328-1,160,2,18,196,19
328-2,172,4,18,197,19
329-1,164,4,18,182,19
329-2,155,4,18,186,19
33-1,139,3,18,157,19
33-2,86,9,18,96,19
330-1,107,6,18,124,19
331-1,170,3,18,187,19
332-1,137,3,18,164,19
332-2,140,5,18,151,19
333-1,139,5,18,163,19
333-2,157,4,18,166,19
334-1,133,2,18,146,19
334-2,131,3,18,147,19
335-1,171,2,18,192,19
335-2,152,6,18,172,19
336-1,146,4,18,163,19
336-2,144,4,18,164,19
337-1,111,5,18,126,19
337-2,116,5,18,127,19
338-1,153,3,18,189,19
338-2,130,6,18,143,19
339-1,123,2,18,146,19
34-1,129,7,18,153,19
34-2,139,5,18,153,19
340-1,140,3,18,168,19
340-2,137,6,18,171,19
341-1,162,4,18,177,19
341-2,141,6,18,159,19
342-1,195,3,18,207,19
342-2,159,7,18,170,19
343-1,139,6,18,156,19
343-2,125,6,18,149,19
344-1,167,1,18,190,19
344-2,115,5,18,143,19
345-1,125,5,18,152,19
345-2,138,1,18,151,19
346-1,99,8,18,100,19
346-2,97,5,18,101,19
347-1,118,5,18,139,19
347-2,124,3,18,140,19
348-1,155,2,18,186,19
348-2,147,3,18,173,19
349-1,128,5,18,141,19
350-1,140,3,18,158,19
350-2,152,4,18,163,19
351-1,99,7,18,120,19
351-2,105,5,18,119,19
352-1,139,4,18,160,19
352-2,132,3,18,150,19
353-1,134,3,18,150,19
353-2,129,6,18,143,19
354-1,150,4,18,177,19
354-2,121,7,18,134,19
355-1,160,4,18,173,19
355-2,149,5,18,174,19
356-1,156,1,18,181,19
356-2,166,5,18,185,19
357-1,128,5,18,153,19
357-2,151,4,18,154,19
358-1,113,5,18,125,19
359-1,148,5,18,170,19
359-2,126,7,18,145,19
36-1,186,2,18,209,19
36-2,149,5,18,161,19
360-1,113,6,18,141,19
361-1,107,5,18,126,19
361-2,115,6,18,127,19
362-1,149,3,18,173,19
362-2,122,9,18,138,19
363-1,170,1,18,182,19
363-2,139,3,18,155,19
364-1,94,5,18,114,19
365-1,156,2,18,170,19
365-2,112,9,18,125,19
366-1,159,3,18,190,19
366-2,167,6,18,194,19
367-1,134,6,18,171,19
367-2,149,5,18,173,19
368-1,138,5,18,158,19
368-2,132,4,18,160,19
369-1,126,7,18,136,19
369-2,126,5,18,140,19
37-1,147,5,18,162,19
37-2,145,6,18,165,19
370-1,125,6,18,140,19
370-2,105,8,18,108,19
371-1,101,5,18,120,19
372-1,189,1,18,215,19
372-2,172,7,18,194,19
373-1,114,5,18,126,19
373-2,118,5,18,128,19
374-1,122,5,18,141,19
374-2,141,4,18,145,19
375-1,117,4,18,136,19
375-2,95,7,18,102,19
376-1,119,4,18,132,19
376-2,111,6,18,123,19
377-1,143,4,18,162,19
377-2,162,0,18,163,19
378-1,126,4,18,162,19
378-2,130,5,18,144,19
379-1,150,5,18,187,19
379-2,129,8,18,149,19
38-1,148,8,18,161,19
38-2,137,5,18,167,19
380-1,190,4,18,222,19
381-1,171,2,18,190,19
381-2,171,4,18,192,19
382-1,113,7,18,128,19
382-2,126,4,18,129,19
383-1,132,5,18,156,19
383-2,140,3,18,154,19
384-1,113,5,18,126,19
384-2,103,7,18,104,19
385-1,159,3,18,165,19
385-2,149,3,18,160,19
386-1,120,6,18,148,19
386-2,126,8,18,139,19
387-1,84,7,18,99,19
388-1,114,6,18,130,19
388-2,117,6,18,130,19
389-1,114,5,18,144,19
389-2,122,8,18,125,19
39-1,153,3,18,185,19
39-2,174,4,18,189,19
390-1,167,4,18,209,19
390-2,140,8,18,165,19
391-1,133,8,18,138,19
392-1,135,6,18,154,19
393-1,126,5,18,145,19
393-2,138,3,18,148,19
394-1,97,7,18,114,19
394-2,103,7,18,115,19
395-1,158,3,18,183,19
395-2,132,8,18,142,19
396-1,140,5,18,165,19
396-2,137,4,18,166,19
397-1,157,2,18,180,19
397-2,122,5,18,132,19
398-1,116,8,18,124,19
398-2,119,4,18,126,19
399-1,131,4,18,159,19
399-2,118,7,18,135,19
4-1,133,5,18,163,19
4-2,157,4,18,164,19
40-1,130,7,18,155,19
40-2,148,5,18,158,19
400-1,127,7,18,157,19
400-2,128,6,18,153,19
401-1,122,5,18,152,19
401-2,136,5,18,152,19
402-1,93,7,18,119,19
402-2,106,6,18,108,19
403-1,153,3,18,179,19
403-2,88,9,18,92,19
404-1,150,2,18,169,19
405-1,115,8,18,123,19
405-2,106,5,18,127,19
406-1,107,9,18,119,19
406-2,103,6,18,124,19
407-1,112,8,18,117,19
408-1,135,3,18,161,19
409-1,159,3,18,185,19
409-2,157,3,18,186,19
41-1,184,5,18,208,19
410-1,168,4,18,185,19
410-2,169,4,18,186,19
411-1,234,2,18,263,19
411-2,126,6,18,133,19
412-1,148,3,18,171,19
412-2,131,5,18,164,19
413-1,146,4,18,159,19
413-2,142,4,18,162,19
414-1,126,6,18,159,19
414-2,132,4,18,160,19
415-1,129,5,18,149,19
415-2,148,4,18,150,19
416-1,118,8,18,144,19
417-1,170,6,18,194,19
417-2,110,7,18,136,19
418-1,179,2,18,200,19
418-2,172,3,18,186,19
419-1,130,4,18,164,19
419-2,130,4,18,149,19
42-1,119,6,18,138,19
42-2,115,9,18,119,19
420-1,144,4,18,171,19
420-2,159,3,18,173,19
421-1,139,3,18,174,19
421-2,149,9,18,170,19
422-1,138,3,18,164,19
422-2,114,7,18,127,19
423-1,108,4,18,129,19
424-1,110,6,18,136,19
425-1,161,3,18,186,19
425-2,157,3,18,171,19
426-1,154,3,18,187,19
426-2,160,7,18,170,19
427-1,119,5,18,132,19
428-1,78,8,18,80,19
429-1,150,1,18,174,19
429-2,172,3,18,176,19
43-1,123,5,18,148,19
43-2,127,6,18,136,19
430-1,112,5,18,139,19
431-1,151,3,18,178,19
431-2,161,4,18,182,19
432-1,144,4,18,161,19
433-1,128,4,18,154,19
434-1,135,5,18,170,19
434-2,104,9,18,105,19
435-1,193,3,18,223,19
435-2,127,7,18,146,19
436-1,134,3,18,145,19
436-2,135,2,18,147,19
437-1,126,5,18,152,19
437-2,103,7,18,106,19
438-1,148,3,18,183,19
438-2,150,6,18,179,19
439-1,101,6,18,112,19
439-2,112,4,18,116,19
44-1,182,3,18,212,19
440-1,128,6,18,150,19
440-2,107,6,18,120,19
441-1,105,6,18,115,19
441-2,105,5,18,116,19
442-1,116,4,18,141,19
443-1,106,7,18,120,19
444-1,164,2,18,178,19
444-2,167,4,18,184,19
445-1,143,2,18,170,19
445-2,149,6,18,163,19
446-1,142,4,18,168,19
446-2,125,9,18,135,19
447-1,155,6,18,166,19
447-2,134,6,18,152,19
448-1,157,3,18,190,19
449-1,122,5,18,136,19
449-2,88,8,18,113,19
45-1,125,4,18,158,19
450-1,164,4,18,183,19
450-2,130,7,18,133,19
451-1,140,4,18,172,19
451-2,122,7,18,134,19
453-1,111,5,18,130,19
453-2,116,5,18,132,19
454-1,161,1,18,192,19
454-2,140,8,18,144,19
455-1,113,6,18,132,19
455-2,118,6,18,135,19
456-1,132,6,18,165,19
456-2,143,5,18,169,19
457-1,129,6,18,148,19
457-2,99,9,18,125,19
458-1,144,3,18,163,19
458-2,113,4,18,122,19
459-1,115,4,18,145,19
46-1,159,2,18,189,19
46-2,166,4,18,192,19
460-1,180,2,18,205,19
460-2,194,4,18,206,19
461-1,116,5,18,133,19
461-2,117,5,18,135,19
462-1,102,7,18,115,19
463-1,144,4,18,166,19
463-2,156,5,18,167,19
464-1,174,5,18,191,19
464-2,182,3,18,193,19
465-1,150,4,18,177,19
466-1,179,4,18,193,19
466-2,116,8,18,121,19
467-1,120,6,18,140,19
467-2,112,8,18,133,19
468-1,133,6,18,150,19
468-2,133,3,18,148,19
469-1,160,1,18,184,19
469-2,154,4,18,180,19
47-1,126,4,18,138,19
47-2,136,3,18,140,19
470-1,125,4,18,141,19
470-2,133,3,18,142,19
472-1,126,6,18,132,19
472-2,107,9,18,109,19
473-1,100,5,18,125,19
473-2,118,4,18,126,19
474-1,113,5,18,145,19
474-2,136,4,18,146,19
475-1,110,7,18,124,19
475-2,115,5,18,127,19
476-1,133,4,18,152,19
476-2,137,4,18,152,19
477-1,143,2,18,172,19
477-2,146,5,18,157,19
479-1,145,4,18,168,19
479-2,144,5,18,170,19
48-1,148,5,18,167,19
48-2,139,5,18,153,19
480-1,123,4,18,152,19
480-2,148,3,18,156,19
481-1,140,4,18,155,19
481-2,128,5,18,158,19
482-1,150,3,18,170,19
482-2,147,6,18,160,19
483-1,151,5,18,178,19
483-2,163,1,18,181,19
484-1,152,4,18,187,19
484-2,153,7,18,168,19
485-1,136,5,18,160,19
485-2,156,2,18,161,19
486-1,191,4,18,231,19
486-2,159,4,18,187,19
487-1,115,7,18,134,19
487-2,91,9,18,102,19
488-1,184,6,18,198,19
488-2,143,8,18,166,19
489-1,137,5,18,143,19
49-1,175,4,18,195,19
49-2,181,6,18,197,19
490-1,129,4,18,157,19
490-2,141,4,18,160,19
491-1,131,6,18,149,19
492-1,151,3,18,190,19
492-2,170,5,18,191,19
493-1,124,2,18,157,19
493-2,151,3,18,160,19
494-1,136,5,18,148,19
494-2,124,5,18,149,19
495-1,150,4,18,186,19
495-2,147,6,18,170,19
496-1,167,2,18,205,19
496-2,202,4,18,211,19
497-1,128,4,18,141,19
497-2,136,3,18,142,19
498-1,169,5,18,201,19
498-2,120,8,18,139,19
499-1,123,4,18,138,19
499-2,125,4,18,142,19
5-1,144,6,18,157,19
5-2,137,7,18,142,19
50-1,207,3,18,230,19
50-2,208,6,18,223,19
500-1,129,5,18,142,19
500-2,127,3,18,146,19
501-1,149,2,18,178,19
501-2,127,7,18,153,19
502-1,155,5,18,164,19
502-2,154,5,18,165,19
503-1,146,4,18,160,19
503-2,141,2,18,161,19
504-1,134,4,18,154,19
505-1,133,6,18,156,19
505-2,150,3,18,159,19
506-1,175,3,18,195,19
506-2,142,5,18,165,19
507-1,154,3,18,185,19
507-2,176,2,18,189,19
508-1,167,7,18,173,19
508-2,142,3,18,158,19
509-1,146,4,18,179,19
509-2,131,8,18,163,19
51-1,160,6,18,168,19
51-2,136,5,18,161,19
510-1,132,5,18,154,19
511-1,130,5,18,160,19
512-1,115,9,18,115,19
513-1,161,3,18,189,19
514-1,145,6,18,163,19
514-2,130,7,18,135,19
515-1,153,4,18,173,19
515-2,170,3,18,176,19
516-1,211,2,18,226,19
516-2,173,7,18,202,19
517-1,170,4,18,199,19
517-2,185,6,18,200,19
518-1,133,3,18,168,19
518-2,165,3,18,170,19
519-1,125,6,18,150,19
519-2,124,7,18,149,19
52-1,150,7,18,154,19
52-2,154,2,18,158,19
520-1,138,6,18,162,19
520-2,122,6,18,136,19
521-1,184,2,18,209,19
521-2,145,5,18,164,19
522-1,149,4,18,177,19
522-2,164,6,18,179,19
523-1,158,3,18,184,19
523-2,166,5,18,186,19
524-1,153,5,18,177,19
524-2,131,6,18,159,19
525-1,148,5,18,166,19
526-1,129,4,18,164,19
526-2,153,3,18,165,19
527-1,153,6,18,165,19
527-2,155,3,18,169,19
528-1,143,5,18,165,19
528-2,159,2,18,169,19
529-1,104,5,18,127,19
529-2,116,3,18,131,19
53-1,157,3,18,173,19
53-2,153,7,18,164,19
530-1,160,5,18,183,19
531-1,142,4,18,167,19
531-2,145,6,18,163,19
532-1,140,6,18,155,19
533-1,139,4,18,156,19
533-2,156,1,18,157,19
534-1,184,3,18,209,19
534-2,175,6,18,191,19
535-1,123,6,18,146,19
535-2,145,4,18,147,19
536-1,165,4,18,191,19
536-2,167,6,18,191,19
537-1,158,2,18,176,19
538-1,163,6,18,181,19
538-2,134,7,18,154,19
539-1,174,3,18,190,19
539-2,144,8,18,153,19
540-1,122,7,18,130,19
541-1,141,6,18,157,19
541-2,127,5,18,137,19
542-1,171,3,18,192,19
542-2,90,8,18,95,19
543-1,94,9,18,95,19
544-1,131,5,18,150,19
544-2,123,7,18,130,19
545-1,143,5,18,171,19
545-2,137,5,18,158,19
546-1,175,5,18,200,19
547-1,121,5,18,134,19
547-2,105,8,18,132,19
548-1,102,6,18,118,19
549-1,159,4,18,187,19
549-2,162,5,18,179,19
55-1,135,5,18,161,19
55-2,135,8,18,151,19
551-1,170,5,18,192,19
551-2,155,6,18,170,19
552-1,154,2,18,172,19
552-2,129,4,18,149,19
553-1,159,1,18,189,19
553-2,145,6,18,175,19
554-1,137,5,18,148,19
554-2,117,7,18,124,19
555-1,145,7,18,167,19
555-2,117,8,18,132,19
556-1,137,5,18,152,19
556-2,131,5,18,153,19
557-1,202,3,18,226,19
558-1,184,4,18,201,19
558-2,162,7,18,194,19
559-1,133,4,18,158,19
559-2,129,4,18,159,19
56-1,121,3,18,162,19
56-2,124,8,18,142,19
560-1,153,4,18,183,19
560-2,171,7,18,184,19
561-1,131,4,18,163,19
561-2,142,4,18,157,19
562-1,204,1,18,235,19
562-2,176,5,18,196,19
563-1,132,5,18,157,19
563-2,125,6,18,145,19
564-1,159,5,18,185,19
564-2,147,6,18,180,19
565-1,110,5,18,119,19
567-1,141,4,18,171,19
567-2,151,6,18,166,19
569-1,108,6,18,130,19
57-1,118,4,18,128,19
570-1,180,5,18,199,19
570-2,164,8,18,190,19
571-1,160,5,18,187,19
572-1,93,9,18,113,19
573-1,156,4,18,187,19
573-2,157,8,18,162,19
574-1,154,2,18,180,19
574-2,105,9,18,109,19
575-1,124,5,18,139,19
575-2,127,4,18,140,19
576-1,183,3,18,202,19
576-2,137,7,18,161,19
577-1,90,7,18,121,19
579-1,146,4,18,161,19
58-1,106,9,18,107,19
580-1,186,4,18,227,19
580-2,164,6,18,182,19
581-1,170,3,18,187,19
581-2,170,3,18,188,19
582-1,141,4,18,163,19
582-2,163,3,18,164,19
583-1,96,8,18,111,19
584-1,125,5,18,142,19
584-2,142,2,18,146,19
